claim_id,claim_category,candidate_claim,evidence_status,evidence_tier,phase,source_path,source_field,building_scope,split,model,metric,value,unit,derivation,source_hash,conflict_status,presentation_safe,caveat
CLM-1893,Decision-oriented ensemble,8 Oracle Lamb_office_Caitlin worst_10pct_daily_peak,EXACT_RECOVERED,A,8,outputs/phase8/test_decision_metrics.csv,row[21].worst_10pct_daily_peak,Lamb_office_Caitlin,test,Oracle,8 Oracle Lamb_office_Caitlin worst_10pct_daily_peak,147.45341886432925,%,,1c4667ce525a0cdada916bd11ee8c27276ec3a816aeae6b12bbd45355fdbb502,NONE,YES,
CLM-1894,Decision-oriented ensemble,8 Oracle Lamb_office_Caitlin mean_regret_vs_oracle,EXACT_RECOVERED,A,8,outputs/phase8/test_decision_metrics.csv,row[21].mean_regret_vs_oracle,Lamb_office_Caitlin,test,Oracle,8 Oracle Lamb_office_Caitlin mean_regret_vs_oracle,0.0,kW,,1c4667ce525a0cdada916bd11ee8c27276ec3a816aeae6b12bbd45355fdbb502,NONE,YES,
CLM-1895,Decision-oriented ensemble,8 Oracle Lamb_office_Caitlin p90_regret,EXACT_RECOVERED,A,8,outputs/phase8/test_decision_metrics.csv,row[21].p90_regret,Lamb_office_Caitlin,test,Oracle,8 Oracle Lamb_office_Caitlin p90_regret,0.0,kW,,1c4667ce525a0cdada916bd11ee8c27276ec3a816aeae6b12bbd45355fdbb502,NONE,YES,
CLM-1896,Decision-oriented ensemble,8 Oracle Lamb_office_Caitlin max_regret,EXACT_RECOVERED,A,8,outputs/phase8/test_decision_metrics.csv,row[21].max_regret,Lamb_office_Caitlin,test,Oracle,8 Oracle Lamb_office_Caitlin max_regret,0.0,kW,,1c4667ce525a0cdada916bd11ee8c27276ec3a816aeae6b12bbd45355fdbb502,NONE,YES,
CLM-1897,Decision-oriented ensemble,8 Oracle Lamb_office_Caitlin oracle_capture_ratio,EXACT_RECOVERED,A,8,outputs/phase8/test_decision_metrics.csv,row[21].oracle_capture_ratio,Lamb_office_Caitlin,test,Oracle,8 Oracle Lamb_office_Caitlin oracle_capture_ratio,1.0,dimensionless,,1c4667ce525a0cdada916bd11ee8c27276ec3a816aeae6b12bbd45355fdbb502,NONE,YES,
CLM-1898,Decision-oriented ensemble,8 Oracle Lamb_office_Caitlin battery_throughput,EXACT_RECOVERED,A,8,outputs/phase8/test_decision_metrics.csv,row[21].battery_throughput,Lamb_office_Caitlin,test,Oracle,8 Oracle Lamb_office_Caitlin battery_throughput,1636.279065606598,dimensionless,,1c4667ce525a0cdada916bd11ee8c27276ec3a816aeae6b12bbd45355fdbb502,NONE,YES,
CLM-1899,Decision-oriented ensemble,8 Oracle Lamb_office_Caitlin equivalent_full_cycles,EXACT_RECOVERED,A,8,outputs/phase8/test_decision_metrics.csv,row[21].equivalent_full_cycles,Lamb_office_Caitlin,test,Oracle,8 Oracle Lamb_office_Caitlin equivalent_full_cycles,15.024903678712207,dimensionless,,1c4667ce525a0cdada916bd11ee8c27276ec3a816aeae6b12bbd45355fdbb502,NONE,YES,
CLM-1900,Decision-oriented ensemble,8 DayWeek Lamb_office_Caitlin no_battery_peak,EXACT_RECOVERED,A,8,outputs/phase8/test_decision_metrics.csv,row[22].no_battery_peak,Lamb_office_Caitlin,test,DayWeek,8 DayWeek Lamb_office_Caitlin no_battery_peak,166.95,kW,,1c4667ce525a0cdada916bd11ee8c27276ec3a816aeae6b12bbd45355fdbb502,NONE,YES,
CLM-1901,Decision-oriented ensemble,8 DayWeek Lamb_office_Caitlin post_dispatch_peak,EXACT_RECOVERED,A,8,outputs/phase8/test_decision_metrics.csv,row[22].post_dispatch_peak,Lamb_office_Caitlin,test,DayWeek,8 DayWeek Lamb_office_Caitlin post_dispatch_peak,157.7648732398835,kW,,1c4667ce525a0cdada916bd11ee8c27276ec3a816aeae6b12bbd45355fdbb502,NONE,YES,
CLM-1902,Decision-oriented ensemble,8 DayWeek Lamb_office_Caitlin absolute_peak_reduction,EXACT_RECOVERED,A,8,outputs/phase8/test_decision_metrics.csv,row[22].absolute_peak_reduction,Lamb_office_Caitlin,test,DayWeek,8 DayWeek Lamb_office_Caitlin absolute_peak_reduction,9.185126760116475,kW,,1c4667ce525a0cdada916bd11ee8c27276ec3a816aeae6b12bbd45355fdbb502,NONE,YES,
CLM-1903,Decision-oriented ensemble,8 DayWeek Lamb_office_Caitlin peak_reduction_percentage,EXACT_RECOVERED,A,8,outputs/phase8/test_decision_metrics.csv,row[22].peak_reduction_percentage,Lamb_office_Caitlin,test,DayWeek,8 DayWeek Lamb_office_Caitlin peak_reduction_percentage,5.501723126754403,%,,1c4667ce525a0cdada916bd11ee8c27276ec3a816aeae6b12bbd45355fdbb502,NONE,YES,
CLM-1904,Decision-oriented ensemble,8 DayWeek Lamb_office_Caitlin mean_daily_peak,EXACT_RECOVERED,A,8,outputs/phase8/test_decision_metrics.csv,row[22].mean_daily_peak,Lamb_office_Caitlin,test,DayWeek,8 DayWeek Lamb_office_Caitlin mean_daily_peak,95.21907539707523,kW,,1c4667ce525a0cdada916bd11ee8c27276ec3a816aeae6b12bbd45355fdbb502,NONE,YES,
CLM-1905,Decision-oriented ensemble,8 DayWeek Lamb_office_Caitlin worst_10pct_daily_peak,EXACT_RECOVERED,A,8,outputs/phase8/test_decision_metrics.csv,row[22].worst_10pct_daily_peak,Lamb_office_Caitlin,test,DayWeek,8 DayWeek Lamb_office_Caitlin worst_10pct_daily_peak,152.66443070140426,%,,1c4667ce525a0cdada916bd11ee8c27276ec3a816aeae6b12bbd45355fdbb502,NONE,YES,
CLM-1906,Decision-oriented ensemble,8 DayWeek Lamb_office_Caitlin mean_regret_vs_oracle,EXACT_RECOVERED,A,8,outputs/phase8/test_decision_metrics.csv,row[22].mean_regret_vs_oracle,Lamb_office_Caitlin,test,DayWeek,8 DayWeek Lamb_office_Caitlin mean_regret_vs_oracle,5.896334034427241,kW,,1c4667ce525a0cdada916bd11ee8c27276ec3a816aeae6b12bbd45355fdbb502,NONE,YES,
CLM-1907,Decision-oriented ensemble,8 DayWeek Lamb_office_Caitlin p90_regret,EXACT_RECOVERED,A,8,outputs/phase8/test_decision_metrics.csv,row[22].p90_regret,Lamb_office_Caitlin,test,DayWeek,8 DayWeek Lamb_office_Caitlin p90_regret,13.282408080342755,kW,,1c4667ce525a0cdada916bd11ee8c27276ec3a816aeae6b12bbd45355fdbb502,NONE,YES,
CLM-1908,Decision-oriented ensemble,8 DayWeek Lamb_office_Caitlin max_regret,EXACT_RECOVERED,A,8,outputs/phase8/test_decision_metrics.csv,row[22].max_regret,Lamb_office_Caitlin,test,DayWeek,8 DayWeek Lamb_office_Caitlin max_regret,16.397470024559503,kW,,1c4667ce525a0cdada916bd11ee8c27276ec3a816aeae6b12bbd45355fdbb502,NONE,YES,
CLM-1909,Decision-oriented ensemble,8 DayWeek Lamb_office_Caitlin oracle_capture_ratio,EXACT_RECOVERED,A,8,outputs/phase8/test_decision_metrics.csv,row[22].oracle_capture_ratio,Lamb_office_Caitlin,test,DayWeek,8 DayWeek Lamb_office_Caitlin oracle_capture_ratio,-0.9709731470243235,dimensionless,,1c4667ce525a0cdada916bd11ee8c27276ec3a816aeae6b12bbd45355fdbb502,NONE,YES,
CLM-1910,Decision-oriented ensemble,8 DayWeek Lamb_office_Caitlin battery_throughput,EXACT_RECOVERED,A,8,outputs/phase8/test_decision_metrics.csv,row[22].battery_throughput,Lamb_office_Caitlin,test,DayWeek,8 DayWeek Lamb_office_Caitlin battery_throughput,2007.3353654257062,dimensionless,,1c4667ce525a0cdada916bd11ee8c27276ec3a816aeae6b12bbd45355fdbb502,NONE,YES,
CLM-1911,Decision-oriented ensemble,8 DayWeek Lamb_office_Caitlin equivalent_full_cycles,EXACT_RECOVERED,A,8,outputs/phase8/test_decision_metrics.csv,row[22].equivalent_full_cycles,Lamb_office_Caitlin,test,DayWeek,8 DayWeek Lamb_office_Caitlin equivalent_full_cycles,18.432076257855776,dimensionless,,1c4667ce525a0cdada916bd11ee8c27276ec3a816aeae6b12bbd45355fdbb502,NONE,YES,
CLM-1912,Decision-oriented ensemble,8 LightGBM Lamb_office_Caitlin no_battery_peak,EXACT_RECOVERED,A,8,outputs/phase8/test_decision_metrics.csv,row[23].no_battery_peak,Lamb_office_Caitlin,test,LightGBM,8 LightGBM Lamb_office_Caitlin no_battery_peak,166.95,kW,,1c4667ce525a0cdada916bd11ee8c27276ec3a816aeae6b12bbd45355fdbb502,NONE,YES,
CLM-1913,Decision-oriented ensemble,8 LightGBM Lamb_office_Caitlin post_dispatch_peak,EXACT_RECOVERED,A,8,outputs/phase8/test_decision_metrics.csv,row[23].post_dispatch_peak,Lamb_office_Caitlin,test,LightGBM,8 LightGBM Lamb_office_Caitlin post_dispatch_peak,160.1566791087682,kW,,1c4667ce525a0cdada916bd11ee8c27276ec3a816aeae6b12bbd45355fdbb502,NONE,YES,
CLM-1914,Decision-oriented ensemble,8 LightGBM Lamb_office_Caitlin absolute_peak_reduction,EXACT_RECOVERED,A,8,outputs/phase8/test_decision_metrics.csv,row[23].absolute_peak_reduction,Lamb_office_Caitlin,test,LightGBM,8 LightGBM Lamb_office_Caitlin absolute_peak_reduction,6.793320891231787,kW,,1c4667ce525a0cdada916bd11ee8c27276ec3a816aeae6b12bbd45355fdbb502,NONE,YES,
CLM-1915,Decision-oriented ensemble,8 LightGBM Lamb_office_Caitlin peak_reduction_percentage,EXACT_RECOVERED,A,8,outputs/phase8/test_decision_metrics.csv,row[23].peak_reduction_percentage,Lamb_office_Caitlin,test,LightGBM,8 LightGBM Lamb_office_Caitlin peak_reduction_percentage,4.069075107057075,%,,1c4667ce525a0cdada916bd11ee8c27276ec3a816aeae6b12bbd45355fdbb502,NONE,YES,
CLM-1916,Decision-oriented ensemble,8 LightGBM Lamb_office_Caitlin mean_daily_peak,EXACT_RECOVERED,A,8,outputs/phase8/test_decision_metrics.csv,row[23].mean_daily_peak,Lamb_office_Caitlin,test,LightGBM,8 LightGBM Lamb_office_Caitlin mean_daily_peak,94.80246848788674,kW,,1c4667ce525a0cdada916bd11ee8c27276ec3a816aeae6b12bbd45355fdbb502,NONE,YES,
CLM-1917,Decision-oriented ensemble,8 LightGBM Lamb_office_Caitlin worst_10pct_daily_peak,EXACT_RECOVERED,A,8,outputs/phase8/test_decision_metrics.csv,row[23].worst_10pct_daily_peak,Lamb_office_Caitlin,test,LightGBM,8 LightGBM Lamb_office_Caitlin worst_10pct_daily_peak,154.6962623098406,%,,1c4667ce525a0cdada916bd11ee8c27276ec3a816aeae6b12bbd45355fdbb502,NONE,YES,
CLM-1918,Decision-oriented ensemble,8 LightGBM Lamb_office_Caitlin mean_regret_vs_oracle,EXACT_RECOVERED,A,8,outputs/phase8/test_decision_metrics.csv,row[23].mean_regret_vs_oracle,Lamb_office_Caitlin,test,LightGBM,8 LightGBM Lamb_office_Caitlin mean_regret_vs_oracle,5.479727125238769,kW,,1c4667ce525a0cdada916bd11ee8c27276ec3a816aeae6b12bbd45355fdbb502,NONE,YES,
CLM-1919,Decision-oriented ensemble,8 LightGBM Lamb_office_Caitlin p90_regret,EXACT_RECOVERED,A,8,outputs/phase8/test_decision_metrics.csv,row[23].p90_regret,Lamb_office_Caitlin,test,LightGBM,8 LightGBM Lamb_office_Caitlin p90_regret,7.793997274583898,kW,,1c4667ce525a0cdada916bd11ee8c27276ec3a816aeae6b12bbd45355fdbb502,NONE,YES,
CLM-1920,Decision-oriented ensemble,8 LightGBM Lamb_office_Caitlin max_regret,EXACT_RECOVERED,A,8,outputs/phase8/test_decision_metrics.csv,row[23].max_regret,Lamb_office_Caitlin,test,LightGBM,8 LightGBM Lamb_office_Caitlin max_regret,10.839557802796975,kW,,1c4667ce525a0cdada916bd11ee8c27276ec3a816aeae6b12bbd45355fdbb502,NONE,YES,
CLM-1921,Decision-oriented ensemble,8 LightGBM Lamb_office_Caitlin oracle_capture_ratio,EXACT_RECOVERED,A,8,outputs/phase8/test_decision_metrics.csv,row[23].oracle_capture_ratio,Lamb_office_Caitlin,test,LightGBM,8 LightGBM Lamb_office_Caitlin oracle_capture_ratio,-0.52381076088881,dimensionless,,1c4667ce525a0cdada916bd11ee8c27276ec3a816aeae6b12bbd45355fdbb502,NONE,YES,
CLM-1922,Decision-oriented ensemble,8 LightGBM Lamb_office_Caitlin battery_throughput,EXACT_RECOVERED,A,8,outputs/phase8/test_decision_metrics.csv,row[23].battery_throughput,Lamb_office_Caitlin,test,LightGBM,8 LightGBM Lamb_office_Caitlin battery_throughput,2081.4446704627994,dimensionless,,1c4667ce525a0cdada916bd11ee8c27276ec3a816aeae6b12bbd45355fdbb502,NONE,YES,
CLM-1923,Decision-oriented ensemble,8 LightGBM Lamb_office_Caitlin equivalent_full_cycles,EXACT_RECOVERED,A,8,outputs/phase8/test_decision_metrics.csv,row[23].equivalent_full_cycles,Lamb_office_Caitlin,test,LightGBM,8 LightGBM Lamb_office_Caitlin equivalent_full_cycles,19.11257458682865,dimensionless,,1c4667ce525a0cdada916bd11ee8c27276ec3a816aeae6b12bbd45355fdbb502,NONE,YES,
CLM-1924,Decision-oriented ensemble,8 ForecastSelectedPerBuilding Lamb_office_Caitlin no_battery_peak,EXACT_RECOVERED,A,8,outputs/phase8/test_decision_metrics.csv,row[24].no_battery_peak,Lamb_office_Caitlin,test,ForecastSelectedPerBuilding,8 ForecastSelectedPerBuilding Lamb_office_Caitlin no_battery_peak,166.95,kW,,1c4667ce525a0cdada916bd11ee8c27276ec3a816aeae6b12bbd45355fdbb502,NONE,YES,
CLM-1925,Decision-oriented ensemble,8 ForecastSelectedPerBuilding Lamb_office_Caitlin post_dispatch_peak,EXACT_RECOVERED,A,8,outputs/phase8/test_decision_metrics.csv,row[24].post_dispatch_peak,Lamb_office_Caitlin,test,ForecastSelectedPerBuilding,8 ForecastSelectedPerBuilding Lamb_office_Caitlin post_dispatch_peak,158.294576405381,kW,,1c4667ce525a0cdada916bd11ee8c27276ec3a816aeae6b12bbd45355fdbb502,NONE,YES,
CLM-1926,Decision-oriented ensemble,8 ForecastSelectedPerBuilding Lamb_office_Caitlin absolute_peak_reduction,EXACT_RECOVERED,A,8,outputs/phase8/test_decision_metrics.csv,row[24].absolute_peak_reduction,Lamb_office_Caitlin,test,ForecastSelectedPerBuilding,8 ForecastSelectedPerBuilding Lamb_office_Caitlin absolute_peak_reduction,8.65542359461898,kW,,1c4667ce525a0cdada916bd11ee8c27276ec3a816aeae6b12bbd45355fdbb502,NONE,YES,
CLM-1927,Decision-oriented ensemble,8 ForecastSelectedPerBuilding Lamb_office_Caitlin peak_reduction_percentage,EXACT_RECOVERED,A,8,outputs/phase8/test_decision_metrics.csv,row[24].peak_reduction_percentage,Lamb_office_Caitlin,test,ForecastSelectedPerBuilding,8 ForecastSelectedPerBuilding Lamb_office_Caitlin peak_reduction_percentage,5.1844406077382335,%,,1c4667ce525a0cdada916bd11ee8c27276ec3a816aeae6b12bbd45355fdbb502,NONE,YES,
CLM-1928,Decision-oriented ensemble,8 ForecastSelectedPerBuilding Lamb_office_Caitlin mean_daily_peak,EXACT_RECOVERED,A,8,outputs/phase8/test_decision_metrics.csv,row[24].mean_daily_peak,Lamb_office_Caitlin,test,ForecastSelectedPerBuilding,8 ForecastSelectedPerBuilding Lamb_office_Caitlin mean_daily_peak,94.98024725534637,kW,,1c4667ce525a0cdada916bd11ee8c27276ec3a816aeae6b12bbd45355fdbb502,NONE,YES,
CLM-1929,Decision-oriented ensemble,8 ForecastSelectedPerBuilding Lamb_office_Caitlin worst_10pct_daily_peak,EXACT_RECOVERED,A,8,outputs/phase8/test_decision_metrics.csv,row[24].worst_10pct_daily_peak,Lamb_office_Caitlin,test,ForecastSelectedPerBuilding,8 ForecastSelectedPerBuilding Lamb_office_Caitlin worst_10pct_daily_peak,151.75270409175508,%,,1c4667ce525a0cdada916bd11ee8c27276ec3a816aeae6b12bbd45355fdbb502,NONE,YES,
CLM-1930,Decision-oriented ensemble,8 ForecastSelectedPerBuilding Lamb_office_Caitlin mean_regret_vs_oracle,EXACT_RECOVERED,A,8,outputs/phase8/test_decision_metrics.csv,row[24].mean_regret_vs_oracle,Lamb_office_Caitlin,test,ForecastSelectedPerBuilding,8 ForecastSelectedPerBuilding Lamb_office_Caitlin mean_regret_vs_oracle,5.657505892698389,kW,,1c4667ce525a0cdada916bd11ee8c27276ec3a816aeae6b12bbd45355fdbb502,NONE,YES,
CLM-1931,Decision-oriented ensemble,8 ForecastSelectedPerBuilding Lamb_office_Caitlin p90_regret,EXACT_RECOVERED,A,8,outputs/phase8/test_decision_metrics.csv,row[24].p90_regret,Lamb_office_Caitlin,test,ForecastSelectedPerBuilding,8 ForecastSelectedPerBuilding Lamb_office_Caitlin p90_regret,12.924224307476898,kW,,1c4667ce525a0cdada916bd11ee8c27276ec3a816aeae6b12bbd45355fdbb502,NONE,YES,
CLM-1932,Decision-oriented ensemble,8 ForecastSelectedPerBuilding Lamb_office_Caitlin max_regret,EXACT_RECOVERED,A,8,outputs/phase8/test_decision_metrics.csv,row[24].max_regret,Lamb_office_Caitlin,test,ForecastSelectedPerBuilding,8 ForecastSelectedPerBuilding Lamb_office_Caitlin max_regret,16.347470024559506,kW,,1c4667ce525a0cdada916bd11ee8c27276ec3a816aeae6b12bbd45355fdbb502,NONE,YES,
CLM-1933,Decision-oriented ensemble,8 ForecastSelectedPerBuilding Lamb_office_Caitlin oracle_capture_ratio,EXACT_RECOVERED,A,8,outputs/phase8/test_decision_metrics.csv,row[24].oracle_capture_ratio,Lamb_office_Caitlin,test,ForecastSelectedPerBuilding,8 ForecastSelectedPerBuilding Lamb_office_Caitlin oracle_capture_ratio,-0.9533896793393626,dimensionless,,1c4667ce525a0cdada916bd11ee8c27276ec3a816aeae6b12bbd45355fdbb502,NONE,YES,
CLM-1934,Decision-oriented ensemble,8 ForecastSelectedPerBuilding Lamb_office_Caitlin battery_throughput,EXACT_RECOVERED,A,8,outputs/phase8/test_decision_metrics.csv,row[24].battery_throughput,Lamb_office_Caitlin,test,ForecastSelectedPerBuilding,8 ForecastSelectedPerBuilding Lamb_office_Caitlin battery_throughput,2124.729068613725,dimensionless,,1c4667ce525a0cdada916bd11ee8c27276ec3a816aeae6b12bbd45355fdbb502,NONE,YES,
CLM-1935,Decision-oriented ensemble,8 ForecastSelectedPerBuilding Lamb_office_Caitlin equivalent_full_cycles,EXACT_RECOVERED,A,8,outputs/phase8/test_decision_metrics.csv,row[24].equivalent_full_cycles,Lamb_office_Caitlin,test,ForecastSelectedPerBuilding,8 ForecastSelectedPerBuilding Lamb_office_Caitlin equivalent_full_cycles,19.510027519325607,dimensionless,,1c4667ce525a0cdada916bd11ee8c27276ec3a816aeae6b12bbd45355fdbb502,NONE,YES,
CLM-1936,Decision-oriented ensemble,8 DecisionSelectedPerBuilding Lamb_office_Caitlin no_battery_peak,EXACT_RECOVERED,A,8,outputs/phase8/test_decision_metrics.csv,row[25].no_battery_peak,Lamb_office_Caitlin,test,DecisionSelectedPerBuilding,8 DecisionSelectedPerBuilding Lamb_office_Caitlin no_battery_peak,166.95,kW,,1c4667ce525a0cdada916bd11ee8c27276ec3a816aeae6b12bbd45355fdbb502,NONE,YES,
CLM-1937,Decision-oriented ensemble,8 DecisionSelectedPerBuilding Lamb_office_Caitlin post_dispatch_peak,EXACT_RECOVERED,A,8,outputs/phase8/test_decision_metrics.csv,row[25].post_dispatch_peak,Lamb_office_Caitlin,test,DecisionSelectedPerBuilding,8 DecisionSelectedPerBuilding Lamb_office_Caitlin post_dispatch_peak,158.82427957087856,kW,,1c4667ce525a0cdada916bd11ee8c27276ec3a816aeae6b12bbd45355fdbb502,NONE,YES,
CLM-1938,Decision-oriented ensemble,8 DecisionSelectedPerBuilding Lamb_office_Caitlin absolute_peak_reduction,EXACT_RECOVERED,A,8,outputs/phase8/test_decision_metrics.csv,row[25].absolute_peak_reduction,Lamb_office_Caitlin,test,DecisionSelectedPerBuilding,8 DecisionSelectedPerBuilding Lamb_office_Caitlin absolute_peak_reduction,8.12572042912143,kW,,1c4667ce525a0cdada916bd11ee8c27276ec3a816aeae6b12bbd45355fdbb502,NONE,YES,
CLM-1939,Decision-oriented ensemble,8 DecisionSelectedPerBuilding Lamb_office_Caitlin peak_reduction_percentage,EXACT_RECOVERED,A,8,outputs/phase8/test_decision_metrics.csv,row[25].peak_reduction_percentage,Lamb_office_Caitlin,test,DecisionSelectedPerBuilding,8 DecisionSelectedPerBuilding Lamb_office_Caitlin peak_reduction_percentage,4.8671580887220305,%,,1c4667ce525a0cdada916bd11ee8c27276ec3a816aeae6b12bbd45355fdbb502,NONE,YES,
CLM-1940,Decision-oriented ensemble,8 DecisionSelectedPerBuilding Lamb_office_Caitlin mean_daily_peak,EXACT_RECOVERED,A,8,outputs/phase8/test_decision_metrics.csv,row[25].mean_daily_peak,Lamb_office_Caitlin,test,DecisionSelectedPerBuilding,8 DecisionSelectedPerBuilding Lamb_office_Caitlin mean_daily_peak,94.55900325070257,kW,,1c4667ce525a0cdada916bd11ee8c27276ec3a816aeae6b12bbd45355fdbb502,NONE,YES,
CLM-1941,Decision-oriented ensemble,8 DecisionSelectedPerBuilding Lamb_office_Caitlin worst_10pct_daily_peak,EXACT_RECOVERED,A,8,outputs/phase8/test_decision_metrics.csv,row[25].worst_10pct_daily_peak,Lamb_office_Caitlin,test,DecisionSelectedPerBuilding,8 DecisionSelectedPerBuilding Lamb_office_Caitlin worst_10pct_daily_peak,153.0058385169592,%,,1c4667ce525a0cdada916bd11ee8c27276ec3a816aeae6b12bbd45355fdbb502,NONE,YES,
CLM-1942,Decision-oriented ensemble,8 DecisionSelectedPerBuilding Lamb_office_Caitlin mean_regret_vs_oracle,EXACT_RECOVERED,A,8,outputs/phase8/test_decision_metrics.csv,row[25].mean_regret_vs_oracle,Lamb_office_Caitlin,test,DecisionSelectedPerBuilding,8 DecisionSelectedPerBuilding Lamb_office_Caitlin mean_regret_vs_oracle,5.236261888054604,kW,,1c4667ce525a0cdada916bd11ee8c27276ec3a816aeae6b12bbd45355fdbb502,NONE,YES,
CLM-1943,Decision-oriented ensemble,8 DecisionSelectedPerBuilding Lamb_office_Caitlin p90_regret,EXACT_RECOVERED,A,8,outputs/phase8/test_decision_metrics.csv,row[25].p90_regret,Lamb_office_Caitlin,test,DecisionSelectedPerBuilding,8 DecisionSelectedPerBuilding Lamb_office_Caitlin p90_regret,8.44124286306848,kW,,1c4667ce525a0cdada916bd11ee8c27276ec3a816aeae6b12bbd45355fdbb502,NONE,YES,
CLM-1944,Decision-oriented ensemble,8 DecisionSelectedPerBuilding Lamb_office_Caitlin max_regret,EXACT_RECOVERED,A,8,outputs/phase8/test_decision_metrics.csv,row[25].max_regret,Lamb_office_Caitlin,test,DecisionSelectedPerBuilding,8 DecisionSelectedPerBuilding Lamb_office_Caitlin max_regret,12.921691267829322,kW,,1c4667ce525a0cdada916bd11ee8c27276ec3a816aeae6b12bbd45355fdbb502,NONE,YES,
CLM-1945,Decision-oriented ensemble,8 DecisionSelectedPerBuilding Lamb_office_Caitlin oracle_capture_ratio,EXACT_RECOVERED,A,8,outputs/phase8/test_decision_metrics.csv,row[25].oracle_capture_ratio,Lamb_office_Caitlin,test,DecisionSelectedPerBuilding,8 DecisionSelectedPerBuilding Lamb_office_Caitlin oracle_capture_ratio,-0.7506709728798726,dimensionless,,1c4667ce525a0cdada916bd11ee8c27276ec3a816aeae6b12bbd45355fdbb502,NONE,YES,
CLM-1946,Decision-oriented ensemble,8 DecisionSelectedPerBuilding Lamb_office_Caitlin battery_throughput,EXACT_RECOVERED,A,8,outputs/phase8/test_decision_metrics.csv,row[25].battery_throughput,Lamb_office_Caitlin,test,DecisionSelectedPerBuilding,8 DecisionSelectedPerBuilding Lamb_office_Caitlin battery_throughput,2042.6079168428519,dimensionless,,1c4667ce525a0cdada916bd11ee8c27276ec3a816aeae6b12bbd45355fdbb502,NONE,YES,
CLM-1947,Decision-oriented ensemble,8 DecisionSelectedPerBuilding Lamb_office_Caitlin equivalent_full_cycles,EXACT_RECOVERED,A,8,outputs/phase8/test_decision_metrics.csv,row[25].equivalent_full_cycles,Lamb_office_Caitlin,test,DecisionSelectedPerBuilding,8 DecisionSelectedPerBuilding Lamb_office_Caitlin equivalent_full_cycles,18.75596152821372,dimensionless,,1c4667ce525a0cdada916bd11ee8c27276ec3a816aeae6b12bbd45355fdbb502,NONE,YES,
CLM-1948,Decision-oriented ensemble,8 ForecastSelectedGlobal Lamb_office_Caitlin no_battery_peak,EXACT_RECOVERED,A,8,outputs/phase8/test_decision_metrics.csv,row[26].no_battery_peak,Lamb_office_Caitlin,test,ForecastSelectedGlobal,8 ForecastSelectedGlobal Lamb_office_Caitlin no_battery_peak,166.95,kW,,1c4667ce525a0cdada916bd11ee8c27276ec3a816aeae6b12bbd45355fdbb502,NONE,YES,
